"","Date","Country.Region","Province.State","Lat","Long","Confirmed","Recovered","Deaths"
"863","2020-04-01","Australia","Queensland",-28.0167,153.4,781,8,2
"864","2020-04-02","Australia","Queensland",-28.0167,153.4,835,8,4
"865","2020-01-22","Australia","South Australia",-34.9285,138.6007,0,0,0
"866","2020-01-23","Australia","South Australia",-34.9285,138.6007,0,0,0
"867","2020-01-24","Australia","South Australia",-34.9285,138.6007,0,0,0
"868","2020-01-25","Australia","South Australia",-34.9285,138.6007,0,0,0
"869","2020-01-26","Australia","South Australia",-34.9285,138.6007,0,0,0
"870","2020-01-27","Australia","South Australia",-34.9285,138.6007,0,0,0
"871","2020-01-28","Australia","South Australia",-34.9285,138.6007,0,0,0
"872","2020-01-29","Australia","South Australia",-34.9285,138.6007,0,0,0
"873","2020-01-30","Australia","South Australia",-34.9285,138.6007,0,0,0
"874","2020-01-31","Australia","South Australia",-34.9285,138.6007,0,0,0
"875","2020-02-01","Australia","South Australia",-34.9285,138.6007,1,0,0
"876","2020-02-02","Australia","South Australia",-34.9285,138.6007,2,0,0
"877","2020-02-03","Australia","South Australia",-34.9285,138.6007,2,0,0
"878","2020-02-04","Australia","South Australia",-34.9285,138.6007,2,0,0
"879","2020-02-05","Australia","South Australia",-34.9285,138.6007,2,0,0
"880","2020-02-06","Australia","South Australia",-34.9285,138.6007,2,0,0
"881","2020-02-07","Australia","South Australia",-34.9285,138.6007,2,0,0
"882","2020-02-08","Australia","South Australia",-34.9285,138.6007,2,0,0
"883","2020-02-09","Australia","South Australia",-34.9285,138.6007,2,0,0
"884","2020-02-10","Australia","South Australia",-34.9285,138.6007,2,0,0
"885","2020-02-11","Australia","South Australia",-34.9285,138.6007,2,0,0
"886","2020-02-12","Australia","South Australia",-34.9285,138.6007,2,0,0
"887","2020-02-13","Australia","South Australia",-34.9285,138.6007,2,0,0
"888","2020-02-14","Australia","South Australia",-34.9285,138.6007,2,0,0
"889","2020-02-15","Australia","South Australia",-34.9285,138.6007,2,0,0
"890","2020-02-16","Australia","South Australia",-34.9285,138.6007,2,0,0
"891","2020-02-17","Australia","South Australia",-34.9285,138.6007,2,2,0
"892","2020-02-18","Australia","South Australia",-34.9285,138.6007,2,2,0
"893","2020-02-19","Australia","South Australia",-34.9285,138.6007,2,2,0
"894","2020-02-20","Australia","South Australia",-34.9285,138.6007,2,2,0
"895","2020-02-21","Australia","South Australia",-34.9285,138.6007,2,2,0
"896","2020-02-22","Australia","South Australia",-34.9285,138.6007,2,2,0
"897","2020-02-23","Australia","South Australia",-34.9285,138.6007,2,2,0
"898","2020-02-24","Australia","South Australia",-34.9285,138.6007,2,2,0
"899","2020-02-25","Australia","South Australia",-34.9285,138.6007,2,2,0
"900","2020-02-26","Australia","South Australia",-34.9285,138.6007,2,2,0
"901","2020-02-27","Australia","South Australia",-34.9285,138.6007,2,2,0
"902","2020-02-28","Australia","South Australia",-34.9285,138.6007,2,2,0
"903","2020-02-29","Australia","South Australia",-34.9285,138.6007,3,2,0
"904","2020-03-01","Australia","South Australia",-34.9285,138.6007,3,2,0
"905","2020-03-02","Australia","South Australia",-34.9285,138.6007,3,2,0
"906","2020-03-03","Australia","South Australia",-34.9285,138.6007,3,2,0
"907","2020-03-04","Australia","South Australia",-34.9285,138.6007,5,2,0
"908","2020-03-05","Australia","South Australia",-34.9285,138.6007,5,2,0
"909","2020-03-06","Australia","South Australia",-34.9285,138.6007,7,2,0
"910","2020-03-07","Australia","South Australia",-34.9285,138.6007,7,2,0
"911","2020-03-08","Australia","South Australia",-34.9285,138.6007,7,2,0
"912","2020-03-09","Australia","South Australia",-34.9285,138.6007,7,2,0
"913","2020-03-10","Australia","South Australia",-34.9285,138.6007,7,2,0
"914","2020-03-11","Australia","South Australia",-34.9285,138.6007,9,2,0
"915","2020-03-12","Australia","South Australia",-34.9285,138.6007,9,2,0
"916","2020-03-13","Australia","South Australia",-34.9285,138.6007,16,3,0
"917","2020-03-14","Australia","South Australia",-34.9285,138.6007,19,3,0
"918","2020-03-15","Australia","South Australia",-34.9285,138.6007,20,3,0
"919","2020-03-16","Australia","South Australia",-34.9285,138.6007,29,3,0
"920","2020-03-17","Australia","South Australia",-34.9285,138.6007,29,3,0
"921","2020-03-18","Australia","South Australia",-34.9285,138.6007,37,3,0
"922","2020-03-19","Australia","South Australia",-34.9285,138.6007,42,3,0
"923","2020-03-20","Australia","South Australia",-34.9285,138.6007,50,3,0
"924","2020-03-21","Australia","South Australia",-34.9285,138.6007,67,3,0
"925","2020-03-22","Australia","South Australia",-34.9285,138.6007,100,3,0
"926","2020-03-23","Australia","South Australia",-34.9285,138.6007,134,3,0
"927","2020-03-24","Australia","South Australia",-34.9285,138.6007,170,3,0
"928","2020-03-25","Australia","South Australia",-34.9285,138.6007,170,6,0
"929","2020-03-26","Australia","South Australia",-34.9285,138.6007,235,6,0
"930","2020-03-27","Australia","South Australia",-34.9285,138.6007,257,6,0
"931","2020-03-28","Australia","South Australia",-34.9285,138.6007,287,6,0
"932","2020-03-29","Australia","South Australia",-34.9285,138.6007,299,6,0
"933","2020-03-30","Australia","South Australia",-34.9285,138.6007,305,6,0
"934","2020-03-31","Australia","South Australia",-34.9285,138.6007,337,6,0
"935","2020-04-01","Australia","South Australia",-34.9285,138.6007,367,6,0
"936","2020-04-02","Australia","South Australia",-34.9285,138.6007,367,6,0
"937","2020-01-22","Australia","Tasmania",-41.4545,145.9707,0,0,0
"938","2020-01-23","Australia","Tasmania",-41.4545,145.9707,0,0,0
"939","2020-01-24","Australia","Tasmania",-41.4545,145.9707,0,0,0
"940","2020-01-25","Australia","Tasmania",-41.4545,145.9707,0,0,0
"941","2020-01-26","Australia","Tasmania",-41.4545,145.9707,0,0,0
"942","2020-01-27","Australia","Tasmania",-41.4545,145.9707,0,0,0
"943","2020-01-28","Australia","Tasmania",-41.4545,145.9707,0,0,0
"944","2020-01-29","Australia","Tasmania",-41.4545,145.9707,0,0,0
"945","2020-01-30","Australia","Tasmania",-41.4545,145.9707,0,0,0
"946","2020-01-31","Australia","Tasmania",-41.4545,145.9707,0,0,0
"947","2020-02-01","Australia","Tasmania",-41.4545,145.9707,0,0,0
"948","2020-02-02","Australia","Tasmania",-41.4545,145.9707,0,0,0
"949","2020-02-03","Australia","Tasmania",-41.4545,145.9707,0,0,0
"950","2020-02-04","Australia","Tasmania",-41.4545,145.9707,0,0,0
"951","2020-02-05","Australia","Tasmania",-41.4545,145.9707,0,0,0
"952","2020-02-06","Australia","Tasmania",-41.4545,145.9707,0,0,0
"953","2020-02-07","Australia","Tasmania",-41.4545,145.9707,0,0,0
"954","2020-02-08","Australia","Tasmania",-41.4545,145.9707,0,0,0
"955","2020-02-09","Australia","Tasmania",-41.4545,145.9707,0,0,0
"956","2020-02-10","Australia","Tasmania",-41.4545,145.9707,0,0,0
"957","2020-02-11","Australia","Tasmania",-41.4545,145.9707,0,0,0
"958","2020-02-12","Australia","Tasmania",-41.4545,145.9707,0,0,0
"959","2020-02-13","Australia","Tasmania",-41.4545,145.9707,0,0,0
"960","2020-02-14","Australia","Tasmania",-41.4545,145.9707,0,0,0
"961","2020-02-15","Australia","Tasmania",-41.4545,145.9707,0,0,0
"962","2020-02-16","Australia","Tasmania",-41.4545,145.9707,0,0,0
"963","2020-02-17","Australia","Tasmania",-41.4545,145.9707,0,0,0
"964","2020-02-18","Australia","Tasmania",-41.4545,145.9707,0,0,0
"965","2020-02-19","Australia","Tasmania",-41.4545,145.9707,0,0,0
"966","2020-02-20","Australia","Tasmania",-41.4545,145.9707,0,0,0
"967","2020-02-21","Australia","Tasmania",-41.4545,145.9707,0,0,0
"968","2020-02-22","Australia","Tasmania",-41.4545,145.9707,0,0,0
"969","2020-02-23","Australia","Tasmania",-41.4545,145.9707,0,0,0
"970","2020-02-24","Australia","Tasmania",-41.4545,145.9707,0,0,0
"971","2020-02-25","Australia","Tasmania",-41.4545,145.9707,0,0,0
"972","2020-02-26","Australia","Tasmania",-41.4545,145.9707,0,0,0
"973","2020-02-27","Australia","Tasmania",-41.4545,145.9707,0,0,0
"974","2020-02-28","Australia","Tasmania",-41.4545,145.9707,0,0,0
"975","2020-02-29","Australia","Tasmania",-41.4545,145.9707,0,0,0
"976","2020-03-01","Australia","Tasmania",-41.4545,145.9707,0,0,0
"977","2020-03-02","Australia","Tasmania",-41.4545,145.9707,1,0,0
"978","2020-03-03","Australia","Tasmania",-41.4545,145.9707,1,0,0
"979","2020-03-04","Australia","Tasmania",-41.4545,145.9707,1,0,0
"980","2020-03-05","Australia","Tasmania",-41.4545,145.9707,1,0,0
"981","2020-03-06","Australia","Tasmania",-41.4545,145.9707,1,0,0
"982","2020-03-07","Australia","Tasmania",-41.4545,145.9707,1,0,0
"983","2020-03-08","Australia","Tasmania",-41.4545,145.9707,2,0,0
"984","2020-03-09","Australia","Tasmania",-41.4545,145.9707,2,0,0
"985","2020-03-10","Australia","Tasmania",-41.4545,145.9707,2,0,0
"986","2020-03-11","Australia","Tasmania",-41.4545,145.9707,3,0,0
"987","2020-03-12","Australia","Tasmania",-41.4545,145.9707,3,0,0
"988","2020-03-13","Australia","Tasmania",-41.4545,145.9707,5,0,0
"989","2020-03-14","Australia","Tasmania",-41.4545,145.9707,5,0,0
"990","2020-03-15","Australia","Tasmania",-41.4545,145.9707,6,0,0
"991","2020-03-16","Australia","Tasmania",-41.4545,145.9707,7,0,0
"992","2020-03-17","Australia","Tasmania",-41.4545,145.9707,7,0,0
"993","2020-03-18","Australia","Tasmania",-41.4545,145.9707,10,0,0
"994","2020-03-19","Australia","Tasmania",-41.4545,145.9707,10,3,0
"995","2020-03-20","Australia","Tasmania",-41.4545,145.9707,10,3,0
"996","2020-03-21","Australia","Tasmania",-41.4545,145.9707,16,3,0
"997","2020-03-22","Australia","Tasmania",-41.4545,145.9707,22,3,0
"998","2020-03-23","Australia","Tasmania",-41.4545,145.9707,28,3,0
"999","2020-03-24","Australia","Tasmania",-41.4545,145.9707,28,3,0
"1000","2020-03-25","Australia","Tasmania",-41.4545,145.9707,36,3,0
"1001","2020-03-26","Australia","Tasmania",-41.4545,145.9707,47,3,0
"1002","2020-03-27","Australia","Tasmania",-41.4545,145.9707,47,3,0
"1003","2020-03-28","Australia","Tasmania",-41.4545,145.9707,62,5,0
"1004","2020-03-29","Australia","Tasmania",-41.4545,145.9707,66,5,0
"1005","2020-03-30","Australia","Tasmania",-41.4545,145.9707,66,5,0
"1006","2020-03-31","Australia","Tasmania",-41.4545,145.9707,69,5,1
"1007","2020-04-01","Australia","Tasmania",-41.4545,145.9707,69,5,2
"1008","2020-04-02","Australia","Tasmania",-41.4545,145.9707,72,5,2
"1009","2020-01-22","Australia","Victoria",-37.8136,144.9631,0,0,0
"1010","2020-01-23","Australia","Victoria",-37.8136,144.9631,0,0,0
"1011","2020-01-24","Australia","Victoria",-37.8136,144.9631,0,0,0
"1012","2020-01-25","Australia","Victoria",-37.8136,144.9631,0,0,0
"1013","2020-01-26","Australia","Victoria",-37.8136,144.9631,1,0,0
"1014","2020-01-27","Australia","Victoria",-37.8136,144.9631,1,0,0
"1015","2020-01-28","Australia","Victoria",-37.8136,144.9631,1,0,0
"1016","2020-01-29","Australia","Victoria",-37.8136,144.9631,1,0,0
"1017","2020-01-30","Australia","Victoria",-37.8136,144.9631,2,0,0
"1018","2020-01-31","Australia","Victoria",-37.8136,144.9631,3,0,0
"1019","2020-02-01","Australia","Victoria",-37.8136,144.9631,4,0,0
"1020","2020-02-02","Australia","Victoria",-37.8136,144.9631,4,0,0
"1021","2020-02-03","Australia","Victoria",-37.8136,144.9631,4,0,0
"1022","2020-02-04","Australia","Victoria",-37.8136,144.9631,4,0,0
"1023","2020-02-05","Australia","Victoria",-37.8136,144.9631,4,0,0
"1024","2020-02-06","Australia","Victoria",-37.8136,144.9631,4,0,0
"1025","2020-02-07","Australia","Victoria",-37.8136,144.9631,4,0,0
"1026","2020-02-08","Australia","Victoria",-37.8136,144.9631,4,0,0
"1027","2020-02-09","Australia","Victoria",-37.8136,144.9631,4,0,0
"1028","2020-02-10","Australia","Victoria",-37.8136,144.9631,4,0,0
"1029","2020-02-11","Australia","Victoria",-37.8136,144.9631,4,0,0
"1030","2020-02-12","Australia","Victoria",-37.8136,144.9631,4,0,0
"1031","2020-02-13","Australia","Victoria",-37.8136,144.9631,4,4,0
"1032","2020-02-14","Australia","Victoria",-37.8136,144.9631,4,4,0
"1033","2020-02-15","Australia","Victoria",-37.8136,144.9631,4,4,0
"1034","2020-02-16","Australia","Victoria",-37.8136,144.9631,4,4,0
"1035","2020-02-17","Australia","Victoria",-37.8136,144.9631,4,4,0
"1036","2020-02-18","Australia","Victoria",-37.8136,144.9631,4,4,0
"1037","2020-02-19","Australia","Victoria",-37.8136,144.9631,4,4,0
"1038","2020-02-20","Australia","Victoria",-37.8136,144.9631,4,4,0
"1039","2020-02-21","Australia","Victoria",-37.8136,144.9631,4,4,0
"1040","2020-02-22","Australia","Victoria",-37.8136,144.9631,4,4,0
"1041","2020-02-23","Australia","Victoria",-37.8136,144.9631,4,4,0
"1042","2020-02-24","Australia","Victoria",-37.8136,144.9631,4,4,0
"1043","2020-02-25","Australia","Victoria",-37.8136,144.9631,4,4,0
"1044","2020-02-26","Australia","Victoria",-37.8136,144.9631,4,4,0
"1045","2020-02-27","Australia","Victoria",-37.8136,144.9631,4,4,0
"1046","2020-02-28","Australia","Victoria",-37.8136,144.9631,4,4,0
"1047","2020-02-29","Australia","Victoria",-37.8136,144.9631,7,4,0
"1048","2020-03-01","Australia","Victoria",-37.8136,144.9631,7,4,0
"1049","2020-03-02","Australia","Victoria",-37.8136,144.9631,9,4,0
"1050","2020-03-03","Australia","Victoria",-37.8136,144.9631,9,4,0
"1051","2020-03-04","Australia","Victoria",-37.8136,144.9631,10,4,0
"1052","2020-03-05","Australia","Victoria",-37.8136,144.9631,10,7,0
"1053","2020-03-06","Australia","Victoria",-37.8136,144.9631,10,7,0
"1054","2020-03-07","Australia","Victoria",-37.8136,144.9631,11,7,0
"1055","2020-03-08","Australia","Victoria",-37.8136,144.9631,11,7,0
"1056","2020-03-09","Australia","Victoria",-37.8136,144.9631,15,7,0
"1057","2020-03-10","Australia","Victoria",-37.8136,144.9631,18,7,0
"1058","2020-03-11","Australia","Victoria",-37.8136,144.9631,21,7,0
"1059","2020-03-12","Australia","Victoria",-37.8136,144.9631,21,7,0
"1060","2020-03-13","Australia","Victoria",-37.8136,144.9631,36,8,0
"1061","2020-03-14","Australia","Victoria",-37.8136,144.9631,49,8,0
"1062","2020-03-15","Australia","Victoria",-37.8136,144.9631,57,8,0
"1063","2020-03-16","Australia","Victoria",-37.8136,144.9631,71,8,0
"1064","2020-03-17","Australia","Victoria",-37.8136,144.9631,94,8,0
"1065","2020-03-18","Australia","Victoria",-37.8136,144.9631,121,8,0
"1066","2020-03-19","Australia","Victoria",-37.8136,144.9631,121,8,0
"1067","2020-03-20","Australia","Victoria",-37.8136,144.9631,121,8,0
"1068","2020-03-21","Australia","Victoria",-37.8136,144.9631,229,8,0
"1069","2020-03-22","Australia","Victoria",-37.8136,144.9631,355,70,0
"1070","2020-03-23","Australia","Victoria",-37.8136,144.9631,355,70,0
"1071","2020-03-24","Australia","Victoria",-37.8136,144.9631,411,97,0
"1072","2020-03-25","Australia","Victoria",-37.8136,144.9631,466,97,0
"1073","2020-03-26","Australia","Victoria",-37.8136,144.9631,520,149,3
"1074","2020-03-27","Australia","Victoria",-37.8136,144.9631,574,171,3
"1075","2020-03-28","Australia","Victoria",-37.8136,144.9631,685,191,3
"1076","2020-03-29","Australia","Victoria",-37.8136,144.9631,769,191,4
"1077","2020-03-30","Australia","Victoria",-37.8136,144.9631,821,191,4
"1078","2020-03-31","Australia","Victoria",-37.8136,144.9631,917,291,4
"1079","2020-04-01","Australia","Victoria",-37.8136,144.9631,968,343,4
"1080","2020-04-02","Australia","Victoria",-37.8136,144.9631,1036,422,5
"1081","2020-01-22","Australia","Western Australia",-31.9505,115.8605,0,0,0
"1082","2020-01-23","Australia","Western Australia",-31.9505,115.8605,0,0,0
"1083","2020-01-24","Australia","Western Australia",-31.9505,115.8605,0,0,0
"1084","2020-01-25","Australia","Western Australia",-31.9505,115.8605,0,0,0
"1085","2020-01-26","Australia","Western Australia",-31.9505,115.8605,0,0,0
"1086","2020-01-27","Australia","Western Australia",-31.9505,115.8605,0,0,0
"1087","2020-01-28","Australia","Western Australia",-31.9505,115.8605,0,0,0
"1088","2020-01-29","Australia","Western Australia",-31.9505,115.8605,0,0,0
"1089","2020-01-30","Australia","Western Australia",-31.9505,115.8605,0,0,0
"1090","2020-01-31","Australia","Western Australia",-31.9505,115.8605,0,0,0
"1091","2020-02-01","Australia","Western Australia",-31.9505,115.8605,0,0,0
"1092","2020-02-02","Australia","Western Australia",-31.9505,115.8605,0,0,0
"1093","2020-02-03","Australia","Western Australia",-31.9505,115.8605,0,0,0
"1094","2020-02-04","Australia","Western Australia",-31.9505,115.8605,0,0,0
"1095","2020-02-05","Australia","Western Australia",-31.9505,115.8605,0,0,0
"1096","2020-02-06","Australia","Western Australia",-31.9505,115.8605,0,0,0
"1097","2020-02-07","Australia","Western Australia",-31.9505,115.8605,0,0,0
"1098","2020-02-08","Australia","Western Australia",-31.9505,115.8605,0,0,0
"1099","2020-02-09","Australia","Western Australia",-31.9505,115.8605,0,0,0
"1100","2020-02-10","Australia","Western Australia",-31.9505,115.8605,0,0,0
"1101","2020-02-11","Australia","Western Australia",-31.9505,115.8605,0,0,0
"1102","2020-02-12","Australia","Western Australia",-31.9505,115.8605,0,0,0
"1103","2020-02-13","Australia","Western Australia",-31.9505,115.8605,0,0,0
"1104","2020-02-14","Australia","Western Australia",-31.9505,115.8605,0,0,0
"1105","2020-02-15","Australia","Western Australia",-31.9505,115.8605,0,0,0
"1106","2020-02-16","Australia","Western Australia",-31.9505,115.8605,0,0,0
"1107","2020-02-17","Australia","Western Australia",-31.9505,115.8605,0,0,0
"1108","2020-02-18","Australia","Western Australia",-31.9505,115.8605,0,0,0
"1109","2020-02-19","Australia","Western Australia",-31.9505,115.8605,0,0,0
"1110","2020-02-20","Australia","Western Australia",-31.9505,115.8605,0,0,0
"1111","2020-02-21","Australia","Western Australia",-31.9505,115.8605,0,0,0
"1112","2020-02-22","Australia","Western Australia",-31.9505,115.8605,0,0,0
"1113","2020-02-23","Australia","Western Australia",-31.9505,115.8605,0,0,0
"1114","2020-02-24","Australia","Western Australia",-31.9505,115.8605,0,0,0
"1115","2020-02-25","Australia","Western Australia",-31.9505,115.8605,0,0,0
"1116","2020-02-26","Australia","Western Australia",-31.9505,115.8605,0,0,0
"1117","2020-02-27","Australia","Western Australia",-31.9505,115.8605,0,0,0
"1118","2020-02-28","Australia","Western Australia",-31.9505,115.8605,0,0,0
"1119","2020-02-29","Australia","Western Australia",-31.9505,115.8605,2,0,0
"1120","2020-03-01","Australia","Western Australia",-31.9505,115.8605,2,0,1
"1121","2020-03-02","Australia","Western Australia",-31.9505,115.8605,2,0,1
"1122","2020-03-03","Australia","Western Australia",-31.9505,115.8605,2,0,1
"1123","2020-03-04","Australia","Western Australia",-31.9505,115.8605,2,0,1
"1124","2020-03-05","Australia","Western Australia",-31.9505,115.8605,3,0,1
"1125","2020-03-06","Australia","Western Australia",-31.9505,115.8605,3,0,1
"1126","2020-03-07","Australia","Western Australia",-31.9505,115.8605,3,0,1
"1127","2020-03-08","Australia","Western Australia",-31.9505,115.8605,3,0,1
"1128","2020-03-09","Australia","Western Australia",-31.9505,115.8605,4,0,1
"1129","2020-03-10","Australia","Western Australia",-31.9505,115.8605,6,0,1
"1130","2020-03-11","Australia","Western Australia",-31.9505,115.8605,9,0,1
"1131","2020-03-12","Australia","Western Australia",-31.9505,115.8605,9,0,1
"1132","2020-03-13","Australia","Western Australia",-31.9505,115.8605,14,0,1
"1133","2020-03-14","Australia","Western Australia",-31.9505,115.8605,17,0,1
"1134","2020-03-15","Australia","Western Australia",-31.9505,115.8605,17,0,1
"1135","2020-03-16","Australia","Western Australia",-31.9505,115.8605,28,0,1
"1136","2020-03-17","Australia","Western Australia",-31.9505,115.8605,31,0,1
"1137","2020-03-18","Australia","Western Australia",-31.9505,115.8605,35,0,1
"1138","2020-03-19","Australia","Western Australia",-31.9505,115.8605,52,0,1
"1139","2020-03-20","Australia","Western Australia",-31.9505,115.8605,64,0,1
"1140","2020-03-21","Australia","Western Australia",-31.9505,115.8605,90,0,1
"1141","2020-03-22","Australia","Western Australia",-31.9505,115.8605,120,0,1
"1142","2020-03-23","Australia","Western Australia",-31.9505,115.8605,140,0,1
"1143","2020-03-24","Australia","Western Australia",-31.9505,115.8605,175,0,1
"1144","2020-03-25","Australia","Western Australia",-31.9505,115.8605,175,1,1
"1145","2020-03-26","Australia","Western Australia",-31.9505,115.8605,231,1,2
"1146","2020-03-27","Australia","Western Australia",-31.9505,115.8605,231,1,2
"1147","2020-03-28","Australia","Western Australia",-31.9505,115.8605,278,28,2
"1148","2020-03-29","Australia","Western Australia",-31.9505,115.8605,311,28,2
"1149","2020-03-30","Australia","Western Australia",-31.9505,115.8605,355,41,2
"1150","2020-03-31","Australia","Western Australia",-31.9505,115.8605,364,41,2
"1151","2020-04-01","Australia","Western Australia",-31.9505,115.8605,392,48,2
"1152","2020-04-02","Australia","Western Australia",-31.9505,115.8605,400,64,2
"1153","2020-01-22","Austria","",47.5162,14.5501,0,0,0
"1154","2020-01-23","Austria","",47.5162,14.5501,0,0,0
"1155","2020-01-24","Austria","",47.5162,14.5501,0,0,0
"1156","2020-01-25","Austria","",47.5162,14.5501,0,0,0
"1157","2020-01-26","Austria","",47.5162,14.5501,0,0,0
"1158","2020-01-27","Austria","",47.5162,14.5501,0,0,0
"1159","2020-01-28","Austria","",47.5162,14.5501,0,0,0
"1160","2020-01-29","Austria","",47.5162,14.5501,0,0,0
"1161","2020-01-30","Austria","",47.5162,14.5501,0,0,0
"1162","2020-01-31","Austria","",47.5162,14.5501,0,0,0
"1163","2020-02-01","Austria","",47.5162,14.5501,0,0,0
"1164","2020-02-02","Austria","",47.5162,14.5501,0,0,0
"1165","2020-02-03","Austria","",47.5162,14.5501,0,0,0
"1166","2020-02-04","Austria","",47.5162,14.5501,0,0,0
"1167","2020-02-05","Austria","",47.5162,14.5501,0,0,0
"1168","2020-02-06","Austria","",47.5162,14.5501,0,0,0
"1169","2020-02-07","Austria","",47.5162,14.5501,0,0,0
"1170","2020-02-08","Austria","",47.5162,14.5501,0,0,0
"1171","2020-02-09","Austria","",47.5162,14.5501,0,0,0
"1172","2020-02-10","Austria","",47.5162,14.5501,0,0,0
"1173","2020-02-11","Austria","",47.5162,14.5501,0,0,0
"1174","2020-02-12","Austria","",47.5162,14.5501,0,0,0
"1175","2020-02-13","Austria","",47.5162,14.5501,0,0,0
"1176","2020-02-14","Austria","",47.5162,14.5501,0,0,0
"1177","2020-02-15","Austria","",47.5162,14.5501,0,0,0
"1178","2020-02-16","Austria","",47.5162,14.5501,0,0,0
"1179","2020-02-17","Austria","",47.5162,14.5501,0,0,0
"1180","2020-02-18","Austria","",47.5162,14.5501,0,0,0
"1181","2020-02-19","Austria","",47.5162,14.5501,0,0,0
"1182","2020-02-20","Austria","",47.5162,14.5501,0,0,0
"1183","2020-02-21","Austria","",47.5162,14.5501,0,0,0
"1184","2020-02-22","Austria","",47.5162,14.5501,0,0,0
"1185","2020-02-23","Austria","",47.5162,14.5501,0,0,0
"1186","2020-02-24","Austria","",47.5162,14.5501,0,0,0
"1187","2020-02-25","Austria","",47.5162,14.5501,2,0,0
"1188","2020-02-26","Austria","",47.5162,14.5501,2,0,0
"1189","2020-02-27","Austria","",47.5162,14.5501,3,0,0
"1190","2020-02-28","Austria","",47.5162,14.5501,3,0,0
"1191","2020-02-29","Austria","",47.5162,14.5501,9,0,0
"1192","2020-03-01","Austria","",47.5162,14.5501,14,0,0
"1193","2020-03-02","Austria","",47.5162,14.5501,18,0,0
"1194","2020-03-03","Austria","",47.5162,14.5501,21,0,0
"1195","2020-03-04","Austria","",47.5162,14.5501,29,0,0
"1196","2020-03-05","Austria","",47.5162,14.5501,41,0,0
"1197","2020-03-06","Austria","",47.5162,14.5501,55,0,0
"1198","2020-03-07","Austria","",47.5162,14.5501,79,0,0
"1199","2020-03-08","Austria","",47.5162,14.5501,104,0,0
"1200","2020-03-09","Austria","",47.5162,14.5501,131,2,0
"1201","2020-03-10","Austria","",47.5162,14.5501,182,4,0
"1202","2020-03-11","Austria","",47.5162,14.5501,246,4,0
"1203","2020-03-12","Austria","",47.5162,14.5501,302,4,1
"1204","2020-03-13","Austria","",47.5162,14.5501,504,6,1
"1205","2020-03-14","Austria","",47.5162,14.5501,655,6,1
"1206","2020-03-15","Austria","",47.5162,14.5501,860,6,1
"1207","2020-03-16","Austria","",47.5162,14.5501,1018,6,3
"1208","2020-03-17","Austria","",47.5162,14.5501,1332,1,3
"1209","2020-03-18","Austria","",47.5162,14.5501,1646,9,4
"1210","2020-03-19","Austria","",47.5162,14.5501,2013,9,6
"1211","2020-03-20","Austria","",47.5162,14.5501,2388,9,6
"1212","2020-03-21","Austria","",47.5162,14.5501,2814,9,8
"1213","2020-03-22","Austria","",47.5162,14.5501,3582,9,16
"1214","2020-03-23","Austria","",47.5162,14.5501,4474,9,21
"1215","2020-03-24","Austria","",47.5162,14.5501,5283,9,28
"1216","2020-03-25","Austria","",47.5162,14.5501,5588,9,30
"1217","2020-03-26","Austria","",47.5162,14.5501,6909,112,49
"1218","2020-03-27","Austria","",47.5162,14.5501,7657,225,58
"1219","2020-03-28","Austria","",47.5162,14.5501,8271,225,68
"1220","2020-03-29","Austria","",47.5162,14.5501,8788,479,86
"1221","2020-03-30","Austria","",47.5162,14.5501,9618,636,108
"1222","2020-03-31","Austria","",47.5162,14.5501,10180,1095,128
"1223","2020-04-01","Austria","",47.5162,14.5501,10711,1436,146
"1224","2020-04-02","Austria","",47.5162,14.5501,11129,1749,158
"1225","2020-01-22","Azerbaijan","",40.1431,47.5769,0,0,0
"1226","2020-01-23","Azerbaijan","",40.1431,47.5769,0,0,0
"1227","2020-01-24","Azerbaijan","",40.1431,47.5769,0,0,0
"1228","2020-01-25","Azerbaijan","",40.1431,47.5769,0,0,0
"1229","2020-01-26","Azerbaijan","",40.1431,47.5769,0,0,0
"1230","2020-01-27","Azerbaijan","",40.1431,47.5769,0,0,0
"1231","2020-01-28","Azerbaijan","",40.1431,47.5769,0,0,0
"1232","2020-01-29","Azerbaijan","",40.1431,47.5769,0,0,0
"1233","2020-01-30","Azerbaijan","",40.1431,47.5769,0,0,0
"1234","2020-01-31","Azerbaijan","",40.1431,47.5769,0,0,0
"1235","2020-02-01","Azerbaijan","",40.1431,47.5769,0,0,0
"1236","2020-02-02","Azerbaijan","",40.1431,47.5769,0,0,0
"1237","2020-02-03","Azerbaijan","",40.1431,47.5769,0,0,0
"1238","2020-02-04","Azerbaijan","",40.1431,47.5769,0,0,0
"1239","2020-02-05","Azerbaijan","",40.1431,47.5769,0,0,0
"1240","2020-02-06","Azerbaijan","",40.1431,47.5769,0,0,0
"1241","2020-02-07","Azerbaijan","",40.1431,47.5769,0,0,0
"1242","2020-02-08","Azerbaijan","",40.1431,47.5769,0,0,0
"1243","2020-02-09","Azerbaijan","",40.1431,47.5769,0,0,0
"1244","2020-02-10","Azerbaijan","",40.1431,47.5769,0,0,0
"1245","2020-02-11","Azerbaijan","",40.1431,47.5769,0,0,0
"1246","2020-02-12","Azerbaijan","",40.1431,47.5769,0,0,0
"1247","2020-02-13","Azerbaijan","",40.1431,47.5769,0,0,0
"1248","2020-02-14","Azerbaijan","",40.1431,47.5769,0,0,0
